student_email,course_id,sec_no,hw_no,grade
ab9912@nittany.edu,CHEM110,1,1,95,,,,,,,,
ab9912@nittany.edu,CMPSC475,2,1,96,,,,,,,,
ac5862@nittany.edu,IST110,1,1,98,,,,,,,,
ac5862@nittany.edu,CMPEN441,1,1,72,,,,,,,,
ac5862@nittany.edu,CMPSC465,2,1,72,,,,,,,,
ac6117@nittany.edu,CSE583,2,1,61,,,,,,,,
ac6117@nittany.edu,CMPEN441,2,1,76,,,,,,,,
ac6117@nittany.edu,CMPSC461,1,1,98,,,,,,,,
ad9791@nittany.edu,EE311,1,1,96,,,,,,,,
ad9791@nittany.edu,CHEM111,2,1,76,,,,,,,,
ad9791@nittany.edu,CSE543,1,1,79,,,,,,,,
ae4536@nittany.edu,CMPSC497,1,1,86,,,,,,,,
ae4536@nittany.edu,STAT319,1,1,91,,,,,,,,
ae4536@nittany.edu,CMPEN454,2,1,65,,,,,,,,
ae5810@nittany.edu,CMPEN270,1,1,99,,,,,,,,
ae5810@nittany.edu,STAT415,1,1,89,,,,,,,,
ae5810@nittany.edu,CHEM111,2,1,70,,,,,,,,
af2362@nittany.edu,EE211,2,1,95,,,,,,,,
af2362@nittany.edu,CMPSC360,2,1,67,,,,,,,,
af2362@nittany.edu,MATH231,2,1,67,,,,,,,,
af8503@nittany.edu,MATH230,2,1,88,,,,,,,,
af8503@nittany.edu,STAT415,2,1,91,,,,,,,,
af8503@nittany.edu,CMPEN331,1,1,91,,,,,,,,
ag1594@nittany.edu,CMPEN331,1,1,79,,,,,,,,
ag1594@nittany.edu,MATH231,1,1,92,,,,,,,,
ag1594@nittany.edu,CMPEN270,2,1,60,,,,,,,,
ag2003@nittany.edu,ECON102,1,1,72,,,,,,,,
ag2003@nittany.edu,CMPEN431,2,1,89,,,,,,,,
ag2003@nittany.edu,CSE583,2,1,80,,,,,,,,
ag4144@nittany.edu,MATH231,1,1,84,,,,,,,,
ag4144@nittany.edu,DS220,2,1,68,,,,,,,,
ag4144@nittany.edu,CHEM112,1,1,83,,,,,,,,
ag4728@nittany.edu,DS220,1,1,75,,,,,,,,
ag4728@nittany.edu,CMPSC448,1,1,69,,,,,,,,
ag4728@nittany.edu,MATH231,1,1,100,,,,,,,,
ag5931@nittany.edu,STAT415,1,1,84,,,,,,,,
ag5931@nittany.edu,CMPEN431,1,1,68,,,,,,,,
ag5931@nittany.edu,CSE583,2,1,74,,,,,,,,
ah1893@nittany.edu,CMPEN351,2,1,85,,,,,,,,
ah1893@nittany.edu,PHYS213,1,1,81,,,,,,,,
ah1893@nittany.edu,EE311,1,1,100,,,,,,,,
ah2132@nittany.edu,CMPEN411,2,1,73,,,,,,,,
ah2132@nittany.edu,STAT414,1,1,90,,,,,,,,
ah2132@nittany.edu,CMPSC497,2,1,94,,,,,,,,
ah2567@nittany.edu,CMPEN351,2,1,75,,,,,,,,
ah2567@nittany.edu,STAT414,1,1,80,,,,,,,,
ah2567@nittany.edu,MATH230,2,1,84,,,,,,,,
ah3078@nittany.edu,STAT414,2,1,80,,,,,,,,
ah3078@nittany.edu,EE353,2,1,62,,,,,,,,
ah3078@nittany.edu,CMPSC448,1,1,67,,,,,,,,
ah4627@nittany.edu,IST128,2,1,95,,,,,,,,
ah4627@nittany.edu,IST110,1,1,66,,,,,,,,
ah4627@nittany.edu,CMPSC132,1,1,99,,,,,,,,
ah5707@nittany.edu,IST128,1,1,74,,,,,,,,
ah5707@nittany.edu,STAT319,1,1,88,,,,,,,,
ah5707@nittany.edu,DS120,2,1,66,,,,,,,,
ah6141@nittany.edu,DS120,1,1,91,,,,,,,,
ah6141@nittany.edu,STAT415,2,1,79,,,,,,,,
ah6141@nittany.edu,EE210,2,1,93,,,,,,,,
ah8299@nittany.edu,ECON101,1,1,91,,,,,,,,
ah8299@nittany.edu,DS220,1,1,87,,,,,,,,
ah8299@nittany.edu,STAT414,1,1,78,,,,,,,,
ah8649@nittany.edu,MATH140,1,1,67,,,,,,,,
ah8649@nittany.edu,CMPEN411,2,1,98,,,,,,,,
ah8649@nittany.edu,CMPSC497,2,1,86,,,,,,,,
aj1457@nittany.edu,STAT318,1,1,66,,,,,,,,
aj1457@nittany.edu,EE210,1,1,91,,,,,,,,
aj1457@nittany.edu,EE212,1,1,90,,,,,,,,
aj2734@nittany.edu,CMPSC461,2,1,89,,,,,,,,
aj2734@nittany.edu,CMPEN270,1,1,91,,,,,,,,
aj2734@nittany.edu,MATH141,2,1,98,,,,,,,,
aj3787@nittany.edu,CMPSC461,2,1,65,,,,,,,,
aj3787@nittany.edu,DS220,1,1,86,,,,,,,,
aj3787@nittany.edu,CMPEN362,2,1,87,,,,,,,,
ak1365@nittany.edu,CMPSC465,2,1,71,,,,,,,,
ak1365@nittany.edu,STAT414,1,1,96,,,,,,,,
ak1365@nittany.edu,STAT415,1,1,80,,,,,,,,
ak5096@nittany.edu,MATH140,1,1,90,,,,,,,,
ak5096@nittany.edu,CMPSC465,2,1,81,,,,,,,,
ak5096@nittany.edu,EE330,2,1,63,,,,,,,,
ak5890@nittany.edu,EE210,2,1,63,,,,,,,,
ak5890@nittany.edu,MATH230,1,1,71,,,,,,,,
ak5890@nittany.edu,MATH140,2,1,99,,,,,,,,
ak9804@nittany.edu,CMPEN411,2,1,79,,,,,,,,
ak9804@nittany.edu,MATH231,1,1,80,,,,,,,,
ak9804@nittany.edu,CHEM111,1,1,74,,,,,,,,
al4613@nittany.edu,EE320,1,1,93,,,,,,,,
al4613@nittany.edu,EE212,1,1,85,,,,,,,,
al4613@nittany.edu,CMPEN454,2,1,90,,,,,,,,
al5684@nittany.edu,CMPSC497,2,1,97,,,,,,,,
al5684@nittany.edu,CMPSC461,1,1,96,,,,,,,,
al5684@nittany.edu,CMPSC475,2,1,97,,,,,,,,
al5806@nittany.edu,CHEM111,1,1,76,,,,,,,,
al5806@nittany.edu,EE210,2,1,84,,,,,,,,
al5806@nittany.edu,EE352,1,1,80,,,,,,,,
al6759@nittany.edu,CMPSC360,1,1,88,,,,,,,,
al6759@nittany.edu,PHYS213,1,1,75,,,,,,,,
al6759@nittany.edu,ECON101,1,1,94,,,,,,,,
al7553@nittany.edu,CHEM110,2,1,98,,,,,,,,
al7553@nittany.edu,CMPSC461,2,1,62,,,,,,,,
al7553@nittany.edu,EE212,2,1,85,,,,,,,,
al8826@nittany.edu,EE352,1,1,65,,,,,,,,
al8826@nittany.edu,ECON102,2,1,90,,,,,,,,
al8826@nittany.edu,CMPSC132,1,1,82,,,,,,,,
al8943@nittany.edu,CMPEN454,1,1,92,,,,,,,,
al8943@nittany.edu,CMPEN362,2,1,71,,,,,,,,
al8943@nittany.edu,ECON201,1,1,65,,,,,,,,
am1296@nittany.edu,PHYS213,1,1,90,,,,,,,,
am1296@nittany.edu,CMPSC461,2,1,77,,,,,,,,
am1296@nittany.edu,DS120,2,1,66,,,,,,,,
am2658@nittany.edu,MATH140,2,1,69,,,,,,,,
am2658@nittany.edu,CMPEN454,2,1,68,,,,,,,,
am2658@nittany.edu,IST558,1,1,96,,,,,,,,
am3245@nittany.edu,CMPSC475,2,1,90,,,,,,,,
am3245@nittany.edu,CMPSC448,2,1,73,,,,,,,,
am3245@nittany.edu,PHYS214,1,1,88,,,,,,,,
am4447@nittany.edu,PHYS212,2,1,95,,,,,,,,
am4447@nittany.edu,IST110,1,1,64,,,,,,,,
am4447@nittany.edu,CMPEN331,1,1,60,,,,,,,,
am5109@nittany.edu,MATH140,2,1,69,,,,,,,,
am5109@nittany.edu,CMPEN454,1,1,73,,,,,,,,
am5109@nittany.edu,IST558,2,1,84,,,,,,,,
am6323@nittany.edu,EE211,2,1,61,,,,,,,,
am6323@nittany.edu,EE340,1,1,83,,,,,,,,
am6323@nittany.edu,PHYS211,2,1,70,,,,,,,,
am6718@nittany.edu,CMPSC461,1,1,79,,,,,,,,
am6718@nittany.edu,MATH230,1,1,61,,,,,,,,
am6718@nittany.edu,CHEM111,1,1,85,,,,,,,,
am9248@nittany.edu,CHEM110,1,1,99,,,,,,,,
am9248@nittany.edu,EE330,1,1,69,,,,,,,,
am9248@nittany.edu,CSE543,1,1,96,,,,,,,,
ao3325@nittany.edu,CMPSC497,2,1,66,,,,,,,,
ao3325@nittany.edu,ECON201,1,1,61,,,,,,,,
ao3325@nittany.edu,EE330,2,1,68,,,,,,,,
ao8250@nittany.edu,PHYS212,2,1,79,,,,,,,,
ao8250@nittany.edu,CSE583,2,1,80,,,,,,,,
ao8250@nittany.edu,DS220,2,1,79,,,,,,,,
ap7012@nittany.edu,CHEM111,1,1,75,,,,,,,,
ap7012@nittany.edu,DS220,1,1,89,,,,,,,,
ap7012@nittany.edu,EE210,2,1,64,,,,,,,,
ap8429@nittany.edu,CMPEN454,1,1,79,,,,,,,,
ap8429@nittany.edu,IST558,1,1,97,,,,,,,,
ap8429@nittany.edu,CMPEN441,1,1,65,,,,,,,,
ap8774@nittany.edu,CMPEN411,2,1,94,,,,,,,,
ap8774@nittany.edu,EE320,2,1,84,,,,,,,,
ap8774@nittany.edu,CMPEN331,2,1,80,,,,,,,,
ar5750@nittany.edu,CMPEN454,1,1,63,,,,,,,,
ar5750@nittany.edu,CMPSC131,2,1,60,,,,,,,,
ar5750@nittany.edu,CMPEN270,1,1,71,,,,,,,,
ar7586@nittany.edu,CSE543,2,1,72,,,,,,,,
ar7586@nittany.edu,CHEM111,1,1,77,,,,,,,,
ar7586@nittany.edu,DS120,1,1,85,,,,,,,,
ar9287@nittany.edu,EE211,2,1,98,,,,,,,,
ar9287@nittany.edu,MATH231,2,1,90,,,,,,,,
ar9287@nittany.edu,IST110,2,1,93,,,,,,,,
as1233@nittany.edu,CMPSC360,1,1,60,,,,,,,,
as1233@nittany.edu,CMPEN431,2,1,69,,,,,,,,
as1233@nittany.edu,EE330,1,1,67,,,,,,,,
as2481@nittany.edu,CMPSC448,1,1,73,,,,,,,,
as2481@nittany.edu,CMPSC497,1,1,75,,,,,,,,
as2481@nittany.edu,CSE543,1,1,71,,,,,,,,
as2674@nittany.edu,PHYS214,2,1,81,,,,,,,,
as2674@nittany.edu,CMPEN351,2,1,63,,,,,,,,
as2674@nittany.edu,CMPSC465,1,1,73,,,,,,,,
as3353@nittany.edu,CMPSC132,1,1,97,,,,,,,,
as3353@nittany.edu,CMPSC448,1,1,62,,,,,,,,
as3353@nittany.edu,CSE583,1,1,80,,,,,,,,
as3517@nittany.edu,EE353,1,1,73,,,,,,,,
as3517@nittany.edu,CMPSC475,2,1,76,,,,,,,,
as3517@nittany.edu,PHYS214,2,1,70,,,,,,,,
as3627@nittany.edu,CSE583,2,1,67,,,,,,,,
as3627@nittany.edu,CMPSC360,1,1,73,,,,,,,,
as3627@nittany.edu,IST110,2,1,76,,,,,,,,
as4057@nittany.edu,IST558,2,1,73,,,,,,,,
as4057@nittany.edu,MATH231,1,1,87,,,,,,,,
as4057@nittany.edu,EE210,1,1,100,,,,,,,,
as4372@nittany.edu,CMPEN362,1,1,81,,,,,,,,
as4372@nittany.edu,EE330,1,1,90,,,,,,,,
as4372@nittany.edu,DS220,1,1,80,,,,,,,,
as5959@nittany.edu,EE352,2,1,67,,,,,,,,
as5959@nittany.edu,CMPEN431,2,1,78,,,,,,,,
as5959@nittany.edu,EE330,2,1,86,,,,,,,,
as6603@nittany.edu,CSE583,2,1,97,,,,,,,,
as6603@nittany.edu,PHYS212,1,1,92,,,,,,,,
as6603@nittany.edu,CMPEN351,2,1,99,,,,,,,,
as6904@nittany.edu,DS220,1,1,94,,,,,,,,
as6904@nittany.edu,CMPEN362,1,1,98,,,,,,,,
as6904@nittany.edu,ECON101,2,1,85,,,,,,,,
as7706@nittany.edu,EE212,2,1,90,,,,,,,,
as7706@nittany.edu,CMPEN351,1,1,77,,,,,,,,
as7706@nittany.edu,CMPEN362,1,1,91,,,,,,,,
as9069@nittany.edu,CMPSC132,1,1,95,,,,,,,,
as9069@nittany.edu,MATH140,2,1,64,,,,,,,,
as9069@nittany.edu,CHEM110,1,1,77,,,,,,,,
at1813@nittany.edu,CMPEN431,1,1,90,,,,,,,,
at1813@nittany.edu,CMPSC221,2,1,60,,,,,,,,
at1813@nittany.edu,PHYS211,1,1,90,,,,,,,,
at2037@nittany.edu,PHYS214,2,1,96,,,,,,,,
at2037@nittany.edu,IST558,1,1,86,,,,,,,,
at2037@nittany.edu,CSE583,2,1,70,,,,,,,,
at5855@nittany.edu,DS120,2,1,87,,,,,,,,
at5855@nittany.edu,STAT414,2,1,71,,,,,,,,
at5855@nittany.edu,CMPSC475,1,1,67,,,,,,,,
aw1897@nittany.edu,CMPEN351,1,1,65,,,,,,,,
aw1897@nittany.edu,EE311,1,1,76,,,,,,,,
aw1897@nittany.edu,STAT414,1,1,75,,,,,,,,
aw2413@nittany.edu,ECON102,2,1,99,,,,,,,,
aw2413@nittany.edu,CMPSC360,1,1,97,,,,,,,,
aw2413@nittany.edu,EE353,2,1,70,,,,,,,,
aw2983@nittany.edu,PHYS213,2,1,98,,,,,,,,
aw2983@nittany.edu,ECON201,2,1,83,,,,,,,,
aw2983@nittany.edu,EE353,2,1,97,,,,,,,,
aw5441@nittany.edu,PHYS214,2,1,85,,,,,,,,
aw5441@nittany.edu,ECON201,2,1,99,,,,,,,,
aw5441@nittany.edu,CMPSC448,2,1,60,,,,,,,,
aw8382@nittany.edu,ECON102,1,1,96,,,,,,,,
aw8382@nittany.edu,STAT318,2,1,94,,,,,,,,
aw8382@nittany.edu,EE340,1,1,70,,,,,,,,
aw8623@nittany.edu,MATH231,2,1,61,,,,,,,,
aw8623@nittany.edu,PHYS214,1,1,60,,,,,,,,
aw8623@nittany.edu,PHYS211,2,1,81,,,,,,,,
aw9070@nittany.edu,CMPEN351,1,1,71,,,,,,,,
aw9070@nittany.edu,MATH140,1,1,68,,,,,,,,
aw9070@nittany.edu,STAT415,2,1,89,,,,,,,,
ay6012@nittany.edu,EE211,1,1,94,,,,,,,,
ay6012@nittany.edu,ECON101,2,1,96,,,,,,,,
ay6012@nittany.edu,CMPEN411,2,1,75,,,,,,,,
az6923@nittany.edu,IST110,2,1,76,,,,,,,,
az6923@nittany.edu,MATH140,2,1,71,,,,,,,,
az6923@nittany.edu,STAT318,2,1,86,,,,,,,,
ba4903@nittany.edu,STAT414,2,1,66,,,,,,,,
ba4903@nittany.edu,CMPSC311,2,1,78,,,,,,,,
ba4903@nittany.edu,EE210,1,1,79,,,,,,,,
bb2169@nittany.edu,PHYS214,1,1,65,,,,,,,,
bb2169@nittany.edu,CMPSC465,2,1,60,,,,,,,,
bb2169@nittany.edu,CSE583,1,1,70,,,,,,,,
bb2708@nittany.edu,CMPEN441,1,1,89,,,,,,,,
bb2708@nittany.edu,CMPSC461,1,1,85,,,,,,,,
bb2708@nittany.edu,CHEM112,2,1,76,,,,,,,,
bb3021@nittany.edu,CMPSC475,2,1,76,,,,,,,,
bb3021@nittany.edu,CSE543,2,1,77,,,,,,,,
bb3021@nittany.edu,CMPSC131,1,1,70,,,,,,,,
bb4001@nittany.edu,EE352,2,1,60,,,,,,,,
bb4001@nittany.edu,MATH141,2,1,63,,,,,,,,
bb4001@nittany.edu,EE212,2,1,86,,,,,,,,
bb4483@nittany.edu,DS120,1,1,68,,,,,,,,
bb4483@nittany.edu,PHYS212,1,1,78,,,,,,,,
bb4483@nittany.edu,MATH231,2,1,99,,,,,,,,
bc4962@nittany.edu,CMPEN431,1,1,61,,,,,,,,
bc4962@nittany.edu,STAT415,2,1,89,,,,,,,,
bc4962@nittany.edu,STAT319,2,1,93,,,,,,,,
bd6345@nittany.edu,CMPEN331,2,1,68,,,,,,,,
bd6345@nittany.edu,CHEM112,2,1,80,,,,,,,,
bd6345@nittany.edu,ECON101,2,1,71,,,,,,,,
bf5148@nittany.edu,CSE543,1,1,68,,,,,,,,
bf5148@nittany.edu,PHYS213,1,1,96,,,,,,,,
bf5148@nittany.edu,PHYS211,2,1,76,,,,,,,,
bg1874@nittany.edu,ECON201,1,1,94,,,,,,,,
bg1874@nittany.edu,IST558,2,1,74,,,,,,,,
bg1874@nittany.edu,CMPEN331,2,1,71,,,,,,,,
bh1407@nittany.edu,CMPSC465,2,1,90,,,,,,,,
bh1407@nittany.edu,EE311,1,1,79,,,,,,,,
bh1407@nittany.edu,CMPEN362,1,1,85,,,,,,,,
bh9149@nittany.edu,CMPEN411,2,1,65,,,,,,,,
bh9149@nittany.edu,CMPSC131,1,1,62,,,,,,,,
bh9149@nittany.edu,CMPSC221,1,1,99,,,,,,,,
bj2880@nittany.edu,EE320,1,1,93,,,,,,,,
bj2880@nittany.edu,STAT319,1,1,93,,,,,,,,
bj2880@nittany.edu,IST110,1,1,60,,,,,,,,
bk4164@nittany.edu,ECON101,2,1,95,,,,,,,,
bk4164@nittany.edu,CMPEN270,1,1,96,,,,,,,,
bk4164@nittany.edu,STAT414,2,1,68,,,,,,,,
bk5477@nittany.edu,ECON102,1,1,83,,,,,,,,
bk5477@nittany.edu,CMPEN454,2,1,80,,,,,,,,
bk5477@nittany.edu,CMPEN411,2,1,80,,,,,,,,
bk6475@nittany.edu,CHEM111,1,1,79,,,,,,,,
bk6475@nittany.edu,EE340,1,1,82,,,,,,,,
bk6475@nittany.edu,EE352,1,1,91,,,,,,,,
bk6824@nittany.edu,CSE583,2,1,86,,,,,,,,
bk6824@nittany.edu,PHYS214,2,1,60,,,,,,,,
bk6824@nittany.edu,STAT319,1,1,99,,,,,,,,
bl3745@nittany.edu,EE353,2,1,66,,,,,,,,
bl3745@nittany.edu,EE330,2,1,66,,,,,,,,
bl3745@nittany.edu,CMPEN270,1,1,74,,,,,,,,
bl4092@nittany.edu,CMPSC311,1,1,82,,,,,,,,
bl4092@nittany.edu,IST558,2,1,99,,,,,,,,
bl4092@nittany.edu,EE320,2,1,72,,,,,,,,
bl6052@nittany.edu,CMPSC221,2,1,70,,,,,,,,
bl6052@nittany.edu,CMPSC475,2,1,98,,,,,,,,
bl6052@nittany.edu,DS120,1,1,85,,,,,,,,
bl7521@nittany.edu,PHYS213,2,1,95,,,,,,,,
bl7521@nittany.edu,STAT318,1,1,63,,,,,,,,
bl7521@nittany.edu,EE353,1,1,84,,,,,,,,
bm6234@nittany.edu,EE330,1,1,67,,,,,,,,
bm6234@nittany.edu,CMPSC221,2,1,67,,,,,,,,
bm6234@nittany.edu,IST110,1,1,92,,,,,,,,
bm9506@nittany.edu,ECON102,2,1,94,,,,,,,,
bm9506@nittany.edu,PHYS214,2,1,71,,,,,,,,
bm9506@nittany.edu,STAT415,1,1,73,,,,,,,,
bo5114@nittany.edu,ECON201,2,1,94,,,,,,,,
bo5114@nittany.edu,MATH141,2,1,63,,,,,,,,
bo5114@nittany.edu,EE212,1,1,64,,,,,,,,
bp1701@nittany.edu,CMPEN270,2,1,88,,,,,,,,
bp1701@nittany.edu,CMPSC461,2,1,76,,,,,,,,
bp1701@nittany.edu,IST558,2,1,88,,,,,,,,
bp7844@nittany.edu,CMPEN441,2,1,84,,,,,,,,
bp7844@nittany.edu,CMPSC132,1,1,92,,,,,,,,
bp7844@nittany.edu,MATH140,2,1,60,,,,,,,,
bp7877@nittany.edu,EE320,2,1,79,,,,,,,,
bp7877@nittany.edu,EE311,1,1,86,,,,,,,,
bp7877@nittany.edu,PHYS213,2,1,77,,,,,,,,
br5296@nittany.edu,EE212,2,1,81,,,,,,,,
br5296@nittany.edu,STAT415,2,1,63,,,,,,,,
br5296@nittany.edu,CMPSC132,1,1,70,,,,,,,,
br8383@nittany.edu,MATH231,1,1,81,,,,,,,,
br8383@nittany.edu,CMPEN431,1,1,76,,,,,,,,
br8383@nittany.edu,PHYS213,1,1,69,,,,,,,,
br8852@nittany.edu,CMPSC497,1,1,94,,,,,,,,
br8852@nittany.edu,DS220,2,1,86,,,,,,,,
br8852@nittany.edu,IST558,1,1,93,,,,,,,,
bs1006@nittany.edu,CMPSC360,2,1,78,,,,,,,,
bs1006@nittany.edu,CMPEN270,2,1,67,,,,,,,,
bs1006@nittany.edu,CMPEN441,1,1,63,,,,,,,,
bs3099@nittany.edu,CMPSC431W,2,1,63,,,,,,,,
bs3099@nittany.edu,CSE583,2,1,72,,,,,,,,
bs3099@nittany.edu,IST128,1,1,62,,,,,,,,
bt1573@nittany.edu,CMPEN411,1,1,90,,,,,,,,
bt1573@nittany.edu,EE212,1,1,75,,,,,,,,
bt1573@nittany.edu,CSE583,2,1,100,,,,,,,,
bw8893@nittany.edu,IST110,2,1,83,,,,,,,,
bw8893@nittany.edu,ECON102,2,1,75,,,,,,,,
bw8893@nittany.edu,CMPSC465,1,1,95,,,,,,,,
ca1975@nittany.edu,EE340,2,1,95,,,,,,,,
ca1975@nittany.edu,STAT414,2,1,98,,,,,,,,
ca1975@nittany.edu,CMPEN441,2,1,82,,,,,,,,
ca5845@nittany.edu,STAT318,1,1,75,,,,,,,,
ca5845@nittany.edu,EE311,2,1,81,,,,,,,,
ca5845@nittany.edu,CMPSC465,1,1,74,,,,,,,,
ca6499@nittany.edu,DS120,1,1,63,,,,,,,,
ca6499@nittany.edu,CMPSC311,1,1,88,,,,,,,,
ca6499@nittany.edu,ECON102,1,1,97,,,,,,,,
cb2134@nittany.edu,ECON101,1,1,63,,,,,,,,
cb2134@nittany.edu,PHYS212,2,1,76,,,,,,,,
cb2134@nittany.edu,CSE543,2,1,68,,,,,,,,
cb5065@nittany.edu,CMPEN270,1,1,97,,,,,,,,
cb5065@nittany.edu,CMPEN411,2,1,72,,,,,,,,
cb5065@nittany.edu,STAT319,2,1,61,,,,,,,,
cb6121@nittany.edu,CMPEN331,2,1,88,,,,,,,,
cb6121@nittany.edu,STAT318,2,1,69,,,,,,,,
cb6121@nittany.edu,DS220,1,1,80,,,,,,,,
cb8478@nittany.edu,MATH231,1,1,72,,,,,,,,
cb8478@nittany.edu,CMPEN454,1,1,74,,,,,,,,
cb8478@nittany.edu,EE211,1,1,97,,,,,,,,
cc1235@nittany.edu,EE212,2,1,78,,,,,,,,
cc1235@nittany.edu,CMPEN454,1,1,71,,,,,,,,
cc1235@nittany.edu,CMPSC448,2,1,98,,,,,,,,
cc2445@nittany.edu,MATH231,2,1,75,,,,,,,,
cc2445@nittany.edu,CHEM112,1,1,81,,,,,,,,
cc2445@nittany.edu,ECON101,1,1,65,,,,,,,,
cc6232@nittany.edu,CMPSC461,1,1,79,,,,,,,,
cc6232@nittany.edu,MATH141,2,1,62,,,,,,,,
cc6232@nittany.edu,EE212,2,1,94,,,,,,,,
cd3328@nittany.edu,EE352,2,1,75,,,,,,,,
cd3328@nittany.edu,CSE583,1,1,90,,,,,,,,
cd3328@nittany.edu,CMPSC461,1,1,99,,,,,,,,
cd4187@nittany.edu,EE353,1,1,64,,,,,,,,
cd4187@nittany.edu,PHYS211,1,1,87,,,,,,,,
cd4187@nittany.edu,CHEM111,2,1,94,,,,,,,,
cf2840@nittany.edu,STAT415,1,1,100,,,,,,,,
cf2840@nittany.edu,CHEM111,1,1,83,,,,,,,,
cf2840@nittany.edu,CMPSC448,2,1,62,,,,,,,,
cg4094@nittany.edu,CMPEN351,1,1,98,,,,,,,,
cg4094@nittany.edu,EE340,1,1,70,,,,,,,,
cg4094@nittany.edu,CMPEN270,1,1,61,,,,,,,,
cg4965@nittany.edu,CMPSC221,1,1,69,,,,,,,,
cg4965@nittany.edu,CMPEN331,1,1,95,,,,,,,,
cg4965@nittany.edu,EE353,1,1,71,,,,,,,,
cg7136@nittany.edu,DS120,2,1,100,,,,,,,,
cg7136@nittany.edu,CMPEN362,2,1,66,,,,,,,,
cg7136@nittany.edu,CMPSC221,2,1,65,,,,,,,,
ch1256@nittany.edu,CMPEN454,2,1,88,,,,,,,,
ch1256@nittany.edu,CMPSC461,1,1,62,,,,,,,,
ch1256@nittany.edu,PHYS213,1,1,88,,,,,,,,
ch2187@nittany.edu,CMPSC131,1,1,60,,,,,,,,
ch2187@nittany.edu,CMPSC132,2,1,70,,,,,,,,
ch2187@nittany.edu,EE311,2,1,91,,,,,,,,
ch3297@nittany.edu,CHEM112,2,1,94,,,,,,,,
ch3297@nittany.edu,DS220,2,1,90,,,,,,,,
ch3297@nittany.edu,MATH140,1,1,89,,,,,,,,
ch6057@nittany.edu,CMPSC221,2,1,85,,,,,,,,
ch6057@nittany.edu,CMPSC132,2,1,61,,,,,,,,
ch6057@nittany.edu,MATH231,2,1,76,,,,,,,,
ch9754@nittany.edu,CHEM111,2,1,93,,,,,,,,
ch9754@nittany.edu,MATH141,1,1,74,,,,,,,,
ch9754@nittany.edu,MATH230,2,1,83,,,,,,,,
ck2097@nittany.edu,STAT415,2,1,69,,,,,,,,
ck2097@nittany.edu,CSE583,1,1,96,,,,,,,,
ck2097@nittany.edu,EE353,2,1,71,,,,,,,,
ck4064@nittany.edu,CMPEN431,2,1,65,,,,,,,,
ck4064@nittany.edu,EE212,2,1,66,,,,,,,,
ck4064@nittany.edu,STAT319,2,1,83,,,,,,,,
ck4873@nittany.edu,DS220,2,1,77,,,,,,,,
ck4873@nittany.edu,PHYS211,1,1,94,,,,,,,,
ck4873@nittany.edu,CMPSC131,1,1,91,,,,,,,,
ck6661@nittany.edu,IST110,1,1,67,,,,,,,,
ck6661@nittany.edu,CMPSC448,2,1,63,,,,,,,,
ck6661@nittany.edu,CMPSC360,2,1,90,,,,,,,,
ck8437@nittany.edu,IST110,1,1,81,,,,,,,,
